episode,epsilon,total_reward,steps,success,wall_hits,penalty_entries,key_obtained,energy_left,end_event,active_traces_max
716,0.9823,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
717,0.9823,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
718,0.9822,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
719,0.9822,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
720,0.9822,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
721,0.9822,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
722,0.9821,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
723,0.9821,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
724,0.9821,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
725,0.9821,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
726,0.982,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
727,0.982,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
728,0.982,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
729,0.982,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
730,0.9819,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
731,0.9819,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
732,0.9819,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
733,0.9819,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
734,0.9818,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
735,0.9818,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
736,0.9818,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
737,0.9818,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
738,0.9817,-154.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
739,0.9817,-182.0,50,0,28,0,0,0,ENERGY_DEPLETED,8
740,0.9817,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
741,0.9817,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
742,0.9816,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
743,0.9816,-182.0,50,0,27,0,0,0,ENERGY_DEPLETED,8
744,0.9816,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
745,0.9816,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
746,0.9815,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
747,0.9815,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
748,0.9815,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
749,0.9815,-127.0,50,0,11,1,0,0,ENERGY_DEPLETED,8
750,0.9815,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
751,0.9814,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
752,0.9814,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
753,0.9814,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
754,0.9814,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
755,0.9813,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
756,0.9813,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
757,0.9813,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
758,0.9813,-92.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
759,0.9812,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
760,0.9812,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED,8
761,0.9812,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
762,0.9812,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
763,0.9811,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
764,0.9811,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
765,0.9811,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
766,0.9811,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
767,0.981,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
768,0.981,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
769,0.981,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
770,0.981,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
771,0.9809,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
772,0.9809,-154.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
773,0.9809,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
774,0.9809,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
775,0.9808,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
776,0.9808,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
777,0.9808,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
778,0.9808,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
779,0.9807,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
780,0.9807,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
781,0.9807,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
782,0.9807,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
783,0.9806,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
784,0.9806,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
785,0.9806,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
786,0.9806,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
787,0.9805,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
788,0.9805,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
789,0.9805,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
790,0.9805,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
791,0.9804,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
792,0.9804,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
793,0.9804,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
794,0.9804,-174.0,50,0,26,0,0,0,ENERGY_DEPLETED,8
795,0.9803,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
796,0.9803,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED,8
797,0.9803,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
798,0.9803,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
799,0.9803,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
800,0.9802,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
801,0.9802,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
802,0.9802,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
803,0.9802,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
804,0.9801,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
805,0.9801,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
806,0.9801,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
807,0.9801,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
808,0.98,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
809,0.98,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
810,0.98,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
811,0.98,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
812,0.9799,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
813,0.9799,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
814,0.9799,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
815,0.9799,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
816,0.9798,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
817,0.9798,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
818,0.9798,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
819,0.9798,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
820,0.9797,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
821,0.9797,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
822,0.9797,-170.0,50,0,24,0,0,0,ENERGY_DEPLETED,8
823,0.9797,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
824,0.9796,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
825,0.9796,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
826,0.9796,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
827,0.9796,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED,8
828,0.9795,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
829,0.9795,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
830,0.9795,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
831,0.9795,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
832,0.9794,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
833,0.9794,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
834,0.9794,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
835,0.9794,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
836,0.9793,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
837,0.9793,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
838,0.9793,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
839,0.9793,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
840,0.9792,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
841,0.9792,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
842,0.9792,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
843,0.9792,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
844,0.9792,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
845,0.9791,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
846,0.9791,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
847,0.9791,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
848,0.9791,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
849,0.979,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED,8
850,0.979,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
851,0.979,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
852,0.979,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
853,0.9789,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
854,0.9789,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
855,0.9789,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
856,0.9789,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
857,0.9788,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
858,0.9788,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
859,0.9788,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
860,0.9788,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
861,0.9787,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
862,0.9787,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
863,0.9787,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
864,0.9787,-160.0,50,0,18,2,0,0,ENERGY_DEPLETED,8
865,0.9786,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
866,0.9786,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
867,0.9786,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
868,0.9786,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
869,0.9785,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
870,0.9785,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
871,0.9785,-100.0,50,0,20,0,1,0,ENERGY_DEPLETED,8
872,0.9785,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
873,0.9784,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
874,0.9784,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
875,0.9784,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
876,0.9784,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
877,0.9783,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
878,0.9783,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
879,0.9783,-154.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
880,0.9783,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
881,0.9782,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
882,0.9782,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
883,0.9782,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
884,0.9782,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
885,0.9781,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
886,0.9781,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
887,0.9781,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
888,0.9781,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
889,0.9781,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
890,0.978,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
891,0.978,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
892,0.978,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
893,0.978,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
894,0.9779,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
895,0.9779,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
896,0.9779,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
897,0.9779,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
898,0.9778,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
899,0.9778,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
900,0.9778,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED,8
901,0.9778,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
902,0.9777,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
903,0.9777,-44.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
904,0.9777,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
905,0.9777,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
906,0.9776,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
907,0.9776,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
908,0.9776,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
909,0.9776,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
910,0.9775,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
911,0.9775,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
912,0.9775,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
913,0.9775,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
914,0.9774,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
915,0.9774,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
916,0.9774,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
917,0.9774,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
918,0.9773,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
919,0.9773,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
920,0.9773,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
921,0.9773,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
922,0.9772,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
923,0.9772,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
924,0.9772,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
925,0.9772,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
926,0.9771,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
927,0.9771,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
928,0.9771,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
929,0.9771,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
930,0.9771,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
931,0.977,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
932,0.977,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
933,0.977,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
934,0.977,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
935,0.9769,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
936,0.9769,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
937,0.9769,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
938,0.9769,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
939,0.9768,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
940,0.9768,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
941,0.9768,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
942,0.9768,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
943,0.9767,-119.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
944,0.9767,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
945,0.9767,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
946,0.9767,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
947,0.9766,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
948,0.9766,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
949,0.9766,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
950,0.9766,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
951,0.9765,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
952,0.9765,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
953,0.9765,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
954,0.9765,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
955,0.9764,-80.0,50,0,15,0,1,0,ENERGY_DEPLETED,8
956,0.9764,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
957,0.9764,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
958,0.9764,-90.0,50,0,4,0,0,0,ENERGY_DEPLETED,8
959,0.9763,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
960,0.9763,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
961,0.9763,-178.0,50,0,27,0,0,0,ENERGY_DEPLETED,8
962,0.9763,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
963,0.9762,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
964,0.9762,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
965,0.9762,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
966,0.9762,-162.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
967,0.9761,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
968,0.9761,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
969,0.9761,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
970,0.9761,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
971,0.9761,-98.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
972,0.976,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
973,0.976,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
974,0.976,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
975,0.976,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
976,0.9759,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
977,0.9759,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
978,0.9759,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
979,0.9759,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
980,0.9758,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
981,0.9758,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
982,0.9758,-114.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
983,0.9758,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
984,0.9757,-178.0,50,0,27,0,0,0,ENERGY_DEPLETED,8
985,0.9757,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
986,0.9757,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
987,0.9757,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
988,0.9756,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
989,0.9756,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
990,0.9756,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
991,0.9756,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
992,0.9755,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
993,0.9755,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
994,0.9755,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED,8
995,0.9755,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
996,0.9754,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
997,0.9754,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
998,0.9754,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
999,0.9754,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1000,0.9753,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1001,0.9753,-129.0,50,0,8,3,0,0,ENERGY_DEPLETED,8
1002,0.9753,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1003,0.9753,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1004,0.9752,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1005,0.9752,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1006,0.9752,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1007,0.9752,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1008,0.9751,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1009,0.9751,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1010,0.9751,-102.0,50,0,7,0,0,0,ENERGY_DEPLETED,8
1011,0.9751,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1012,0.9751,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1013,0.975,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1014,0.975,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1015,0.975,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1016,0.975,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1017,0.9749,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1018,0.9749,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1019,0.9749,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1020,0.9749,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1021,0.9748,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1022,0.9748,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1023,0.9748,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED,8
1024,0.9748,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1025,0.9747,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED,8
1026,0.9747,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1027,0.9747,-166.0,50,0,24,0,0,0,ENERGY_DEPLETED,8
1028,0.9747,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1029,0.9746,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1030,0.9746,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1031,0.9746,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED,8
1032,0.9746,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1033,0.9745,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1034,0.9745,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1035,0.9745,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1036,0.9745,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1037,0.9744,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1038,0.9744,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
1039,0.9744,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1040,0.9744,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1041,0.9743,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1042,0.9743,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1043,0.9743,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1044,0.9743,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1045,0.9742,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1046,0.9742,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED,8
1047,0.9742,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1048,0.9742,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1049,0.9742,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1050,0.9741,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1051,0.9741,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1052,0.9741,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED,8
1053,0.9741,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1054,0.974,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1055,0.974,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED,8
1056,0.974,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED,8
1057,0.974,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
1058,0.9739,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1059,0.9739,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED,8
1060,0.9739,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED,8
1061,0.9739,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED,8
1062,0.9738,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1063,0.9738,-143.0,50,0,16,1,0,0,ENERGY_DEPLETED,8
1064,0.9738,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED,8
1065,0.9738,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED,8
1066,0.9737,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED,8
1067,0.9737,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED,8
1068,0.9737,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED,8
1069,0.9737,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED,8
1070,0.9736,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED,8
1071,0.9736,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED,8
